Protein	Gene	Protein Description	LFQ intensity B73_TMT1_1	LFQ intensity Y12_TMT1_1
Zm00001d016199			0.066415	0.21058
Zm00001d016228			0.08963	0.0
Zm00001d016245			0.018136	0.0
Zm00001d016248			0.075713	0.24302
Zm00001d016256			0.0	0.0
Zm00001d016274			0.069332	0.0
Zm00001d016276			0.086989	0.21394
Zm00001d016278			0.081272	0.0
Zm00001d016284			0.0	0.0
Zm00001d016285			0.074456	0.0
Zm00001d016286			0.0	0.0
Zm00001d016294			0.12048	0.27623
Zm00001d016305			0.0	0.0
Zm00001d016311			0.070321	0.21738
Zm00001d016326			0.063129	0.20139
Zm00001d016347			0.10773	0.17833
Zm00001d016349			0.087607	0.19873
Zm00001d016358			0.067828	0.2502
Zm00001d016364			0.05528	0.1047
Zm00001d016365			0.079236	0.2926
Zm00001d016373			0.06849	0.19139
Zm00001d016374			0.0	0.0
Zm00001d016378			0.074647	0.0
Zm00001d016382			0.089089	0.24224
Zm00001d016402			0.069407	0.0
Zm00001d016406			0.070202	0.18326
Zm00001d016407			0.066022	0.0
Zm00001d016410			0.064701	0.26406
Zm00001d016411			0.048731	0.2376
Zm00001d016414			0.0	0.0
Zm00001d016439			0.080918	0.23185
Zm00001d016440			0.078823	0.21487
Zm00001d016446			0.069907	0.24921
Zm00001d016452			0.072036	0.20555
Zm00001d016458			0.085737	0.18842
Zm00001d016459			0.054185	0.0
Zm00001d016460			0.049483	0.0
Zm00001d016463			0.0	0.0
Zm00001d016465			0.085934	0.0
Zm00001d016470			0.12704	0.32039
Zm00001d016471			0.0	0.0
Zm00001d016474			0.073478	0.068381
Zm00001d016477			0.0	0.0
Zm00001d016479			0.078543	0.24498
Zm00001d016486			0.087563	0.20513
Zm00001d053239			0.071274	0.2017
Zm00001d016493			0.092385	0.20832
Zm00001d016496			0.078665	0.23181
Zm00001d016501			0.0	0.0
Zm00001d016508			0.0	0.0
Zm00001d016512			0.083199	0.21343
Zm00001d016520			0.0	0.0
Zm00001d016528			0.07732	0.0
Zm00001d016531			0.059367	0.0
Zm00001d016533			0.0	0.0
Zm00001d016542			0.048484	0.14851
Zm00001d016543			0.051132	0.0
Zm00001d016549			0.0	0.0
Zm00001d016550			0.058763	0.17377
Zm00001d016551			0.09649	0.056521
Zm00001d016552			0.10459	0.0
Zm00001d016559			0.075636	0.24759
Zm00001d016565			0.0	0.20179
Zm00001d016566			0.078061	0.1912
Zm00001d016572			0.06451	0.23642
Zm00001d016577			0.046356	0.0
Zm00001d016581			0.057559	0.25812
Zm00001d016588			0.093953	0.32487
Zm00001d016595			0.049975	0.0
Zm00001d016604			0.0	0.19422
Zm00001d016606			0.0	0.18622
Zm00001d016615			0.071191	0.0
Zm00001d016619			0.061123	0.20851
Zm00001d016640			0.074482	0.23082
Zm00001d016647			0.0	0.20727
Zm00001d016653			0.095242	0.0
Zm00001d016659			0.092172	0.29673
Zm00001d016661			0.075323	0.28295
Zm00001d016664			0.0	0.21404
Zm00001d016665			0.048722	0.0
Zm00001d016669			0.040441	0.0
Zm00001d016675			0.016842	0.0
Zm00001d016681			0.076677	0.0
Zm00001d016683			0.075685	0.0
Zm00001d016684			0.043193	0.18828
Zm00001d016686			0.13167	0.0
Zm00001d016687			0.075963	0.0
Zm00001d016691			0.065663	0.11118
Zm00001d016694			0.13153	0.31804
Zm00001d016695			0.0	0.0
Zm00001d016696			0.11924	0.26648
Zm00001d016697			0.070016	0.20306
Zm00001d016702			0.045602	0.16649
Zm00001d016704			0.082423	0.25672
Zm00001d016705			0.0	0.0
Zm00001d016707			0.042983	0.0
Zm00001d016708			0.08855	0.27628
Zm00001d016714			0.0	0.0
Zm00001d016720			0.072793	0.0
Zm00001d016722			0.083009	0.20397
Zm00001d016733			0.070911	0.0
Zm00001d016736			0.050842	0.0
Zm00001d016740			0.093856	0.0
Zm00001d016741			0.041833	0.0
Zm00001d016748			0.0	0.0
Zm00001d016756			0.091506	0.0
Zm00001d016760			0.12749	0.26147
Zm00001d016765			0.0	0.0
Zm00001d016767			0.082389	0.18198
Zm00001d016768			0.098969	0.25557
Zm00001d016770			0.073752	0.0
Zm00001d016783			0.075685	0.33224
Zm00001d016786			0.0	0.0
Zm00001d016797			0.075279	0.2328
Zm00001d016802			0.038606	0.14142
Zm00001d016803			0.0489	0.14782
Zm00001d016811			0.045687	0.0
Zm00001d016816			0.0	0.0
Zm00001d016817			0.0	0.0
Zm00001d016822			0.070282	0.2405
Zm00001d016824			0.081336	0.0
Zm00001d016826			0.050783	0.13308
Zm00001d016831			0.070584	0.0
Zm00001d016832			0.088608	0.21402
Zm00001d016834			0.071242	0.15903
Zm00001d016835			0.089584	0.19473
Zm00001d050781			0.0	0.16681
Zm00001d016841			0.0	0.0
Zm00001d016845			0.0	0.0
Zm00001d016850			0.093776	0.19971
Zm00001d016854			0.074086	0.10147
Zm00001d016855			0.0	0.24927
Zm00001d016856			0.071616	0.17148
Zm00001d016860			0.071628	0.2997
Zm00001d016861			0.0	0.0
Zm00001d016863			0.048385	0.0
Zm00001d016864			0.048469	0.0
Zm00001d016865			0.0	0.0
Zm00001d016866			0.0	0.31927
Zm00001d016877			0.064617	0.13339
Zm00001d016885			0.066389	0.0
Zm00001d016892			0.0	0.0
Zm00001d016893			0.061326	0.0
Zm00001d016894			0.0	0.0
Zm00001d016895			0.067699	0.22731
Zm00001d016896			0.13617	0.20016
Zm00001d016898			0.059746	0.17093
Zm00001d016902			0.080567	0.2298
Zm00001d016915			0.056749	0.17943
Zm00001d016926			0.047197	0.057383
Zm00001d016928			0.073186	0.17736
Zm00001d016934			0.038801	0.0
Zm00001d016935			0.094916	0.21956
Zm00001d016942			0.0	0.0
Zm00001d016943			0.032451	0.12573
Zm00001d016977			0.071484	0.0
Zm00001d016979			0.0	0.37212
Zm00001d016982			0.0	0.0
Zm00001d016990			0.0	0.62397
Zm00001d016991			0.0522	0.14024
Zm00001d016993			0.065941	0.0
Zm00001d016995			0.0	0.0
Zm00001d016998			0.04118	0.0
Zm00001d050913			0.0	0.0
Zm00001d017000			0.06186	0.0
Zm00001d017021			0.047682	0.0
Zm00001d017022			0.0	0.0
Zm00001d017025			0.0	0.14409
Zm00001d017029			0.075951	0.17536
Zm00001d017030			0.051639	0.18617
Zm00001d017032			0.0	0.0
Zm00001d017033			0.12385	0.0
Zm00001d017036			0.062051	0.17814
Zm00001d017042			0.0	0.0
Zm00001d017047			0.087349	0.222
Zm00001d017049			0.045301	0.0
Zm00001d017053			0.073982	0.28174
Zm00001d050935			0.0	0.0
Zm00001d017069			0.054001	0.0
Zm00001d017071			0.043576	0.0
Zm00001d017072			0.076208	0.0
Zm00001d017077			0.051108	0.0
Zm00001d017079			0.067588	0.0
Zm00001d017086			0.060808	0.0
Zm00001d017090			0.076854	0.0
Zm00001d017091			0.078676	0.26194
Zm00001d017092			0.024621	0.16636
Zm00001d017094			0.093663	0.18179
Zm00001d017095			0.10673	0.0
Zm00001d017097			0.0	0.0
Zm00001d017100			0.065381	0.0
Zm00001d017103			0.0	0.0
Zm00001d017106			0.073938	0.28494
Zm00001d017110			0.0	0.19266
Zm00001d017111			0.070771	0.0
Zm00001d017113			0.075946	0.21948
Zm00001d017117			0.073697	0.11516
Zm00001d017118			0.027829	0.0
Zm00001d017119			0.083731	0.23345
Zm00001d051001			0.10175	0.30894
Zm00001d017125			0.056493	0.0
Zm00001d017130			0.0	0.0
Zm00001d017131			0.067405	0.22381
Zm00001d017139			0.055946	0.21915
Zm00001d017141			0.077547	0.1853
Zm00001d017144			0.0	0.0
Zm00001d051015			0.0	0.0
Zm00001d017150			0.083009	0.29307
Zm00001d017152			0.0	0.19032
Zm00001d017153			0.067373	0.4302
Zm00001d017166			0.074465	0.2229
Zm00001d017167			0.11166	0.0
Zm00001d017168			0.062482	0.24139
Zm00001d017169			0.10374	0.0
Zm00001d017171			0.065763	0.20698
Zm00001d017172			0.0	0.0
Zm00001d017174			0.069668	0.0
Zm00001d017175			0.074927	0.30039
Zm00001d017177			0.0	0.041747
Zm00001d017178			0.062503	0.0
Zm00001d017179			0.0	0.10093
Zm00001d017181			0.078007	0.0
Zm00001d017185			0.083989	0.21751
Zm00001d017186			0.1084	0.21393
Zm00001d017187			0.057914	0.1341
Zm00001d017193			0.07459	0.0
Zm00001d017197			0.061275	0.10293
Zm00001d017199			0.035132	0.21396
Zm00001d017204			0.050184	0.0
Zm00001d017216			0.079479	0.0
Zm00001d017236			0.069495	0.0
Zm00001d017238			0.070933	0.0
Zm00001d017239			0.076509	0.2575
Zm00001d017240			0.11028	0.24639
Zm00001d017242			0.069563	0.2956
Zm00001d017249			0.0	0.0
Zm00001d017251			0.08048	0.052749
Zm00001d017252			0.074929	0.0
Zm00001d051128			0.0	0.0
Zm00001d017258			0.08205	0.24232
Zm00001d017271			0.094987	0.24028
Zm00001d017274			0.12317	0.25919
Zm00001d017275			0.11638	0.2288
Zm00001d017276			0.17015	0.26548
Zm00001d017282			0.0	0.0
Zm00001d017286			0.052427	0.0
Zm00001d017288			0.16666	0.153
Zm00001d017292			0.039386	0.0
Zm00001d017303			0.068571	0.0
Zm00001d017317			0.059741	0.0
Zm00001d017324			0.066944	0.0
Zm00001d017330			0.048512	0.050809
Zm00001d017331			0.099224	0.22418
Zm00001d017333			0.03549	0.14006
Zm00001d017335			0.090237	0.0
Zm00001d017338			0.074222	0.24908
Zm00001d017345			0.051622	0.19101
Zm00001d017347			0.0	0.18753
Zm00001d017352			0.063304	0.0
Zm00001d017360			0.065854	0.0
Zm00001d017361			0.081086	0.0
Zm00001d017363			0.0	0.0
Zm00001d017364			0.033631	0.093871
Zm00001d017373			0.0	0.0
Zm00001d017377			0.068733	0.0
Zm00001d017379			0.049653	0.0
Zm00001d017380			0.068234	0.14956
Zm00001d017381			0.11442	0.0
Zm00001d017382			0.034739	0.0
Zm00001d017384			0.077016	0.22957
Zm00001d017390			0.057744	0.0
Zm00001d017395			0.060082	0.094963
Zm00001d017398			0.070719	0.18983
Zm00001d017399			0.067408	0.0
Zm00001d017401			0.093699	0.20273
Zm00001d017417			0.064708	0.20762
Zm00001d017418			0.051685	0.0
Zm00001d017423			0.069932	0.0
Zm00001d017424			0.04896	0.15735
Zm00001d017425			0.0811	0.31043
Zm00001d017435			0.038623	0.0
Zm00001d017448			0.0	0.0
Zm00001d017449			0.032505	0.0
Zm00001d051336			0.071057	0.19139
Zm00001d017457			0.047639	0.0
Zm00001d017458			0.057189	0.0
Zm00001d017459			0.06813	0.0
Zm00001d017460			0.0	0.0
Zm00001d017467			0.07537	0.17982
Zm00001d017469			0.067801	0.0
Zm00001d017472			0.066011	0.24108
Zm00001d017475			0.0	0.0
Zm00001d017476			0.096383	0.2943
Zm00001d017485			0.24432	0.0
Zm00001d017492			0.0	0.0
Zm00001d017493			0.06519	0.0
Zm00001d017495			0.076985	0.0
Zm00001d017501			0.061024	0.20315
Zm00001d035113			0.0	0.0
Zm00001d017510			0.042622	0.18566
Zm00001d017512			0.0	0.0
Zm00001d017516			0.1006	0.0
Zm00001d017522			0.066921	0.22169
Zm00001d017523			0.061376	0.0
Zm00001d017526			0.087195	0.21797
Zm00001d017528			0.0	0.31577
Zm00001d017529			0.086023	0.0
Zm00001d017530			0.065994	0.0
Zm00001d017531			0.092213	0.0
Zm00001d017537			0.0	0.0
Zm00001d017539			0.0	0.14991
Zm00001d017544			0.080005	0.24023
Zm00001d017547			0.06479	0.0
Zm00001d017560			0.052246	0.0
Zm00001d017564			0.074361	0.0
Zm00001d017566			0.08645	0.0
Zm00001d017584			0.079268	0.0
Zm00001d017588			0.048378	0.1029
Zm00001d017595			0.095928	0.0
Zm00001d017598			0.067749	0.0
Zm00001d017601			0.10731	0.22247
Zm00001d017607			0.0	0.18267
Zm00001d017608			0.0	0.19525
Zm00001d017613			0.067802	0.16235
Zm00001d017616			0.076817	0.25966
Zm00001d017617			0.069249	0.0
Zm00001d017621			0.03925	0.0
Zm00001d017625			0.074052	0.19123
Zm00001d017639			0.0	0.21049
Zm00001d017640			0.086019	0.0
Zm00001d017656			0.080116	0.24054
Zm00001d017659			0.0087245	0.0
Zm00001d017660			0.0	0.16454
Zm00001d017675			0.077874	0.18174
Zm00001d017676			0.069705	0.23289
Zm00001d017689			0.067748	0.0
Zm00001d017691			0.0	0.24733
Zm00001d017696			0.083364	0.22815
Zm00001d017698			0.0	0.0
Zm00001d017703			0.072927	0.0
Zm00001d017704			0.073522	0.19903
Zm00001d017707			0.089909	0.0
Zm00001d017708			0.053264	0.0
Zm00001d017709			0.08501	0.0
Zm00001d017711			0.033587	0.11687
Zm00001d017714			0.0	0.0
Zm00001d017717			0.0	0.0
Zm00001d017720			0.0	0.21632
Zm00001d017727			0.14242	0.0
Zm00001d017734			0.031601	0.0
Zm00001d017737			0.055336	0.0
Zm00001d017746			0.047357	0.2683
Zm00001d017748			0.11157	0.18866
Zm00001d017753			0.0	0.0
Zm00001d017754			0.0	0.0
Zm00001d017756			0.12474	0.18699
Zm00001d017769			0.073085	0.23261
Zm00001d017770			0.034943	0.17253
Zm00001d017771			0.052666	0.23186
Zm00001d017772			0.0	0.17617
Zm00001d017777			0.062221	0.0
Zm00001d017783			0.079561	0.11898
Zm00001d017784			0.080224	0.0
Zm00001d017786			0.054383	0.0
Zm00001d017787			0.049474	0.21385
Zm00001d017790			0.076251	0.3105
Zm00001d017791			0.07954	0.0
Zm00001d017793			0.097589	0.0
Zm00001d017800			0.0079786	0.0
Zm00001d017801			0.25618	0.29296
Zm00001d017802			0.0	0.0
Zm00001d017808			0.0	0.1556
Zm00001d017809			0.077828	0.18752
Zm00001d017811			0.065203	0.1982
Zm00001d017812			0.054233	0.0
Zm00001d017818			0.066885	0.2199
Zm00001d017820			0.0	0.0
Zm00001d017821			0.0	0.0
Zm00001d017823			0.069815	0.25968
Zm00001d017830			0.071009	0.23593
Zm00001d017832			0.076594	0.18217
Zm00001d017833			0.063439	0.1631
Zm00001d017837			0.079989	0.22783
Zm00001d017840			0.076712	0.0
Zm00001d017845			0.061146	0.0
Zm00001d017846			0.0	0.0
Zm00001d017847			0.081403	0.29315
Zm00001d017848			0.08542	0.28005
Zm00001d017850			0.072759	0.22971
Zm00001d017857			0.11671	0.0
Zm00001d017859			0.066256	0.0
Zm00001d017862			0.068434	0.24183
Zm00001d017863			0.065931	0.0
Zm00001d017869			0.075473	0.24413
Zm00001d017874			0.066725	0.0
Zm00001d017876			0.0	0.028606
Zm00001d017877			0.069862	0.20516
Zm00001d017881			0.092587	0.22143
Zm00001d017882			0.069778	0.22721
Zm00001d017883			0.072634	0.19782
Zm00001d017887			0.082708	0.23683
Zm00001d017897			0.070101	0.0
Zm00001d017905			0.07502	0.24054
Zm00001d017907			0.033089	0.0
Zm00001d017914			0.070467	0.25909
Zm00001d017915			0.071912	0.0
Zm00001d017919			0.0	0.0
Zm00001d051756			0.05281	0.0
Zm00001d017930			0.040428	0.0
Zm00001d017937			0.061839	0.19236
Zm00001d017945			0.0	0.21212
Zm00001d017946			0.060428	0.21073
Zm00001d017949			0.060672	0.18736
Zm00001d051799			0.0	0.0
Zm00001d017952			0.069351	0.0
Zm00001d017953			0.027561	0.2212
Zm00001d051803			0.074802	0.2189
Zm00001d017957			0.066426	0.22918
Zm00001d017958			0.10563	0.29651
Zm00001d017959			0.0	0.0
Zm00001d017961			0.044797	0.31157
Zm00001d017962			0.057755	0.0
Zm00001d017964			0.0	0.0
Zm00001d017966			0.11979	0.26562
Zm00001d017967			0.0	0.20837
Zm00001d017977			0.0	0.0
Zm00001d017979			0.075106	0.16647
Zm00001d017985			0.08177	0.23844
Zm00001d017987			0.052648	0.17421
Zm00001d017988			0.067568	0.0
Zm00001d017990			0.35498	0.0
Zm00001d017992			0.0	0.0
Zm00001d017995			0.0	0.0
Zm00001d017996			0.043668	0.0
Zm00001d018001			0.043645	0.0
Zm00001d018004			0.11257	0.0
Zm00001d018005			0.064963	0.0
Zm00001d018006			0.037857	0.0
Zm00001d018009			0.083364	0.1769
Zm00001d018011			0.0	0.0
Zm00001d018014			0.0	0.0
Zm00001d018024			0.0	0.0
Zm00001d018025			0.076819	0.21563
Zm00001d018027			0.021929	0.0
Zm00001d018030			0.029093	0.027692
Zm00001d018031			0.044269	0.0
Zm00001d018033			0.070537	0.15414
Zm00001d018034			0.042346	0.16915
Zm00001d018036			0.063681	0.16279
Zm00001d018040			0.06535	0.22959
Zm00001d018043			0.06631	0.1937
Zm00001d018049			0.058961	0.21668
Zm00001d018050			0.059436	0.0
Zm00001d018057			0.057956	0.17595
Zm00001d018060			0.084742	0.1862
Zm00001d018069			0.042067	0.079669
Zm00001d018070			0.069153	0.0
Zm00001d018072			0.076832	0.14035
Zm00001d052234			0.057616	0.0
Zm00001d018077			0.049295	0.17193
Zm00001d018080			0.062986	0.20011
Zm00001d018090			0.10729	0.25657
Zm00001d018098			0.07172	0.0
Zm00001d018102			0.0	0.0
Zm00001d018103			0.06452	0.0
Zm00001d018106			0.060556	0.0
Zm00001d018112			0.055273	0.14766
Zm00001d018126			0.059839	0.0
Zm00001d018133			0.0	0.0
Zm00001d018134			0.069992	0.2036
Zm00001d018135			0.087477	0.23481
Zm00001d018144			0.070359	0.21216
Zm00001d018145			0.052528	0.17746
Zm00001d018146			0.067295	0.0
Zm00001d018147			0.078761	0.19362
Zm00001d018157			0.072044	0.0
Zm00001d018159			0.058176	0.0
Zm00001d018161			0.055846	0.15747
Zm00001d018162			0.035592	0.0
Zm00001d018180			0.058968	0.24912
Zm00001d018185			0.0	0.24785
Zm00001d018187			0.072213	0.24299
Zm00001d018184			0.045182	0.0
Zm00001d018194			0.0	0.0
Zm00001d018197			0.028966	0.1274
Zm00001d018199			0.055583	0.25035
Zm00001d018206			0.0	0.11911
Zm00001d018208			0.061901	0.0
Zm00001d018211			0.054962	0.17223
Zm00001d018214			0.066117	0.20031
Zm00001d018220			0.065976	0.2501
Zm00001d018226			0.0	0.0
Zm00001d018229			0.0	0.20445
Zm00001d018230			0.073994	0.20298
Zm00001d018235			0.087023	0.0
Zm00001d018238			0.054787	0.0
Zm00001d018243			0.054322	0.0
Zm00001d018246			0.069649	0.18297
Zm00001d018261			0.0	0.0
Zm00001d018274			0.047056	0.15837
Zm00001d018275			0.069812	0.17601
Zm00001d018277			0.089829	0.0
Zm00001d018279			0.012355	0.0
Zm00001d018281			0.13487	0.26834
Zm00001d018282			0.069667	0.22953
Zm00001d018295			0.076462	0.11096
Zm00001d018298			0.060208	0.057295
Zm00001d018303			0.0	0.0
Zm00001d018309			0.078293	0.21654
Zm00001d018316			0.0	0.0
Zm00001d018318			0.047683	0.0
Zm00001d018323			0.053451	0.0
Zm00001d018324			0.0	0.2154
Zm00001d018331			0.054979	0.0
Zm00001d018333			0.077635	0.1824
Zm00001d018334			0.05934	0.23741
Zm00001d018336			0.079517	0.32089
Zm00001d018337			0.08038	0.25325
Zm00001d018341			0.054166	0.13699
Zm00001d018342			0.049463	0.0
Zm00001d018349			0.070723	0.0
Zm00001d018358			0.040324	0.16066
Zm00001d018359			0.062486	0.24079
Zm00001d018360			0.0	0.17619
Zm00001d018362			0.050964	0.20319
Zm00001d018363			0.076551	0.19646
Zm00001d018365			0.0	0.0
Zm00001d018366			0.043831	0.1321
Zm00001d018367			0.079142	0.21452
Zm00001d018370			0.097906	0.2485
Zm00001d018374			0.063715	0.20964
Zm00001d018377			0.084138	0.19982
Zm00001d018378			0.049806	0.0
Zm00001d018382			0.062458	0.0
Zm00001d045121			0.0	0.0
Zm00001d018384			0.059508	0.22847
Zm00001d018386			0.052302	0.16498
Zm00001d018389			0.070884	0.21698
Zm00001d018392			0.065668	0.17514
Zm00001d018399			0.064847	0.0
Zm00001d018401			0.047729	0.16385
Zm00001d018404			0.070019	0.0
Zm00001d018405			0.0	0.0
Zm00001d018406			0.0	0.0
Zm00001d018408			0.075838	0.20639
Zm00001d018409			0.083412	0.0
Zm00001d045174			0.069323	0.17835
Zm00001d018411			0.0	0.0
Zm00001d018412			0.035779	0.0
Zm00001d018413			0.02819	0.16424
Zm00001d018415			0.094328	0.0
Zm00001d018418			0.056128	0.17281
Zm00001d018419			0.066513	0.23267
Zm00001d018423			0.06543	0.22903
Zm00001d018431			0.072986	0.0
Zm00001d018432			0.042845	0.082736
Zm00001d018439			0.088738	0.0
Zm00001d018440			0.072847	0.0
Zm00001d018443			0.068891	0.0
Zm00001d051946			0.0	0.20061
Zm00001d018445			0.0	0.0
Zm00001d018447			0.069006	0.0
Zm00001d018449			0.0	0.0
Zm00001d018450			0.08674	0.23665
Zm00001d018452			0.075044	0.25125
Zm00001d018454			0.11838	0.25974
Zm00001d018460			0.069605	0.0
Zm00001d018461			0.09694	0.22191
Zm00001d018466			0.050493	0.15588
Zm00001d018467			0.056931	0.094669
Zm00001d018468			0.052855	0.25385
Zm00001d018469			0.0	0.0
Zm00001d018470			0.044671	0.098825
Zm00001d018471			0.086969	0.23843
Zm00001d018473			0.048953	0.0
Zm00001d018478			0.072519	0.0
Zm00001d018479			0.071107	0.23119
Zm00001d018481			0.067471	0.25765
Zm00001d018485			0.0	0.24526
Zm00001d018487			0.093319	0.22436
Zm00001d018488			0.03776	0.15968
Zm00001d018495			0.075844	0.0
Zm00001d018496			0.0	0.0
Zm00001d018503			0.0	0.18894
Zm00001d018504			0.0	0.19211
Zm00001d018506			0.084743	0.25518
Zm00001d018507			0.053076	0.13852
Zm00001d018512			0.078184	0.2615
Zm00001d018514			0.081136	0.0
Zm00001d018515			0.0	0.0
Zm00001d018516			0.04299	0.0
Zm00001d018517			0.073222	0.0
Zm00001d018522			0.073138	0.23022
Zm00001d018523			0.077359	0.0
Zm00001d018525			0.077241	0.0
Zm00001d018526			0.081624	0.0
Zm00001d018529			0.098113	0.20757
Zm00001d018531			0.068902	0.19891
Zm00001d018534			0.077896	0.28523
Zm00001d018535			0.072849	0.23084
Zm00001d018541			0.056263	0.17536
Zm00001d018544			0.053208	0.0
Zm00001d018545			0.071887	0.19778
Zm00001d018548			0.062475	0.0
Zm00001d018552			0.0	0.15704
Zm00001d018555			0.0737	0.23326
Zm00001d018560			0.058182	0.0
Zm00001d018562			0.065957	0.15773
Zm00001d018565			0.062975	0.1733
Zm00001d018567			0.077856	0.22512
Zm00001d018570			0.0	0.0
Zm00001d018574			0.034545	0.0
Zm00001d018575			0.058017	0.098356
Zm00001d018579			0.073095	0.0
Zm00001d018610			0.0	0.22607
Zm00001d018613			0.0	0.0
Zm00001d018614			0.0	0.0
Zm00001d018616			0.07366	0.26704
Zm00001d018618			0.066617	0.25828
Zm00001d018619			0.086258	0.0
Zm00001d018620			0.11862	0.23557
Zm00001d018621			0.23289	0.18465
Zm00001d018623			0.021328	0.22501
Zm00001d018624			0.0	0.0
Zm00001d018627			0.092805	0.32569
Zm00001d018629			0.05577	0.16308
Zm00001d018631			0.07139	0.17628
Zm00001d018633			0.076185	0.24809
Zm00001d018634			0.050196	0.0
Zm00001d018639			0.047444	0.19312
Zm00001d018641			0.070314	0.19456
Zm00001d018649			0.0	0.0
Zm00001d018653			0.074014	0.23037
Zm00001d018657			0.058853	0.18839
Zm00001d018659			0.0	0.0
Zm00001d018660			0.031798	0.0
Zm00001d018668			0.067598	0.0
Zm00001d018669			0.071646	0.26599
Zm00001d018683			0.0	0.0
Zm00001d018693			0.045486	0.0
Zm00001d018694			0.0	0.0
Zm00001d018696			0.075361	0.0
Zm00001d018718			0.054056	0.21575
Zm00001d018724			0.076871	0.24812
Zm00001d018730			0.071024	0.2038
Zm00001d018734			0.043781	0.0
Zm00001d018737			0.066733	0.11359
Zm00001d018738			0.046198	0.19765
Zm00001d018742			0.0	0.0
Zm00001d018751			0.0	0.0
Zm00001d018752			0.051421	0.20598
Zm00001d018755			0.073494	0.21693
Zm00001d018758			0.11834	0.0
Zm00001d018770			0.08315	0.20385
Zm00001d018779			0.033456	0.17885
Zm00001d018781			0.051499	0.16896
Zm00001d018787			0.076176	0.0
Zm00001d018789			0.0	0.20071
Zm00001d018790			0.065665	0.30924
Zm00001d018791			0.069821	0.0
Zm00001d018794			0.074872	0.25514
Zm00001d018795			0.065944	0.26405
Zm00001d018797			0.02263	0.0
Zm00001d018798			0.073514	0.18119
Zm00001d018799			0.0	0.0
Zm00001d018803			0.055598	0.22903
Zm00001d018804			0.082338	0.0
Zm00001d018809			0.15482	0.31034
Zm00001d018810			0.051154	0.18248
Zm00001d018820			0.088755	0.24955
Zm00001d018821			0.042804	0.0
Zm00001d018826			0.074156	0.20817
Zm00001d018827			0.0	0.0
Zm00001d018829			0.0774	0.0
Zm00001d018831			0.0	0.0
Zm00001d018838			0.055428	0.10921
Zm00001d018839			0.048221	0.12824
Zm00001d018842			0.067138	0.21225
Zm00001d018848			0.067421	0.24073
Zm00001d018854			0.0	0.0
Zm00001d018855			0.0	0.0
Zm00001d018857			0.085862	0.25416
Zm00001d018859			0.06001	0.17124
Zm00001d018863			0.074687	0.0
Zm00001d018864			0.065703	0.0
Zm00001d018867			0.083926	0.16321
Zm00001d018868			0.04445	0.0
Zm00001d018869			0.0	0.0
Zm00001d018870			0.055954	0.0
Zm00001d018871			0.0	0.0
Zm00001d018873			0.075578	0.0
Zm00001d018882			0.063645	0.23465
Zm00001d018883			0.053583	0.0
Zm00001d018887			0.055802	0.0
Zm00001d018891			0.052129	0.1377
Zm00001d018896			0.069578	0.26887
Zm00001d018901			0.033685	0.0
Zm00001d018902			0.074378	0.0
Zm00001d018903			0.067255	0.0
Zm00001d018904			0.056578	0.0
Zm00001d018908			0.0	0.23975
Zm00001d018911			0.026207	0.0
Zm00001d018912			0.058662	0.0
Zm00001d018936			0.046681	0.16055
Zm00001d018937			0.065643	0.0
Zm00001d018941			0.012032	0.0
Zm00001d018944			0.063243	0.0
Zm00001d018946			0.084511	0.19897
Zm00001d018954			0.058472	0.0
Zm00001d018957			0.077912	0.24015
Zm00001d018959			0.073863	0.22685
Zm00001d018961			0.068878	0.31485
Zm00001d018965			0.090933	0.40576
Zm00001d018966			0.11991	0.27158
Zm00001d018969			0.064321	0.24972
Zm00001d018971			0.074554	0.089588
Zm00001d018976			0.0	0.0
Zm00001d018977			0.071465	0.0
Zm00001d018979			0.073204	0.18194
Zm00001d018981			0.040716	0.16046
Zm00001d019034			0.084065	0.16045
Zm00001d019035			0.02775	0.0
Zm00001d019039			0.057286	0.19277
Zm00001d019040			0.047615	0.0
Zm00001d019041			0.068913	0.0
Zm00001d019045			0.040487	0.16628
Zm00001d019048			0.083781	0.20416
Zm00001d019052			0.041353	0.0
Zm00001d019054			0.097106	0.2739
Zm00001d019057			0.0	0.0
Zm00001d019059			0.045703	0.0
Zm00001d019060			0.10079	0.0
Zm00001d019062			0.064117	0.20969
Zm00001d019075			0.069303	0.18319
Zm00001d019078			0.11287	0.43265
Zm00001d019079			0.051609	0.41395
Zm00001d019084			0.0	0.0
Zm00001d019086			0.10166	0.0
Zm00001d019089			0.10049	0.24492
Zm00001d019100			0.070448	0.0
Zm00001d019104			0.067249	0.0
Zm00001d019106			0.07444	0.2405
Zm00001d019108			0.070581	0.23119
Zm00001d019115			0.0	0.0
Zm00001d019117			0.049242	0.0
Zm00001d019123			0.084203	0.0
Zm00001d019124			0.050482	0.0
Zm00001d019130			0.057256	0.19129
Zm00001d019139			0.066846	0.24979
Zm00001d019145			0.0	0.0
Zm00001d019147			0.080104	0.19991
Zm00001d019149			0.081907	0.27242
Zm00001d019150			0.04893	0.0
Zm00001d019155			0.029387	0.0
Zm00001d019163			0.12043	0.0
Zm00001d019164			0.070992	0.16798
Zm00001d019165			0.068599	0.0
Zm00001d019169			0.070529	0.22907
Zm00001d019172			0.073011	0.20842
Zm00001d019173			0.058248	0.0
Zm00001d019177			0.040868	0.2653
